transaction_hash,block_number,date,asset_id,seller,buyer,maker,taker,sale_price_eth,sale_price_usd,timestamp
0x0b674a5f4cc439991ed8fcab11369a6ef73edd4b8fbc61edda5a794fdcc0efbe,14598246,2022-04-16,2104,0x1a589c87d396254ae9fc07a5defb920b1039bd36,0x1718a5d4c75132133bd718f2ec404bd01345eb4c,0x1a589c87d396254ae9fc07a5defb920b1039bd36,0x1718a5d4c75132133bd718f2ec404bd01345eb4c,10.0,30454.280748012803,1650137059
0x93a9de53f057f196546cda9e3b671c39fef10ed0e9ee48bcbaee14a2b9b1e2f5,14598245,2022-04-16,9628,0x65439ab3d2c825764451a012b75554972a5dd47a,0x2b2039a02fd722699f1e653c7fa6fc6418d3b5ba,0x65439ab3d2c825764451a012b75554972a5dd47a,0x2b2039a02fd722699f1e653c7fa6fc6418d3b5ba,9.95,30302.009344272738,1650137054
0x08a5383c6cc5ef4856b7feb5b84c6cb92694701da5bc1fba4e62c6e590024d6d,14598244,2022-04-16,9626,0xa62ad3b7a2d5a3f2875eff278be34a3f0512f272,0xb8ce0f5fd54fd6fc2bb281e97386d4db765c00b6,0xa62ad3b7a2d5a3f2875eff278be34a3f0512f272,0xb8ce0f5fd54fd6fc2bb281e97386d4db765c00b6,9.8,29845.195133052548,1650137049
0x91b164bac93f5e5687c84e959f4364f192f98e1d7e7e0dfd774e0076f843b829,14598242,2022-04-16,2912,0x7ee861d592a4be00b9c5a52c09bcae5a62291e57,0x5a86a7a491f7401b74f121553b8c54b4633d1fa5,0x5a86a7a491f7401b74f121553b8c54b4633d1fa5,0x7ee861d592a4be00b9c5a52c09bcae5a62291e57,11.0,33499.708822814086,1650137012
0x7bbdabaff711b82afdb68bd40a0d993510eb3efa457dde8af788e1d1b283d998,14598242,2022-04-16,1456,0x75c6f6d54440441cabcf53ff2ebe63cd3218099e,0xae486a47f5e81b09c4825013d806a3270255247a,0x75c6f6d54440441cabcf53ff2ebe63cd3218099e,0xae486a47f5e81b09c4825013d806a3270255247a,9.5,28931.56671061216,1650137012
0x1bb0d09928ad74494cec24039052621f2562963b29e144a98334b761ddd6bbd9,14598240,2022-04-16,4537,0xffea101a256b32eea3678ee9e7f987f43c60c9b4,0xf218b8a95de4df783ba34c4eb783b843cc544f77,0xffea101a256b32eea3678ee9e7f987f43c60c9b4,0xf218b8a95de4df783ba34c4eb783b843cc544f77,9.5,28931.56671061216,1650136983
0xab6bb2d8cac68eea8aed41e149bda3c17a901b22d7a1435f86eb38865b07622c,14598239,2022-04-16,3043,0x2ed04769f6363e96d76409f6c3f863eea6d0ff67,0x7b5da006d1e4a655f9f7b2001461f2f8adebaba9,0x2ed04769f6363e96d76409f6c3f863eea6d0ff67,0x7b5da006d1e4a655f9f7b2001461f2f8adebaba9,9.47,28840.203868368124,1650136979
0x0cddac2d0df04de92236cf54ef42573ca6e72cb256efa2e7b6461e1a063747ae,14598238,2022-04-16,5323,0xb31cddfc07eb2b9db4697d51940b4859b36bc46e,0x8c3b49a0c22258eec1697ce110212ebf7c44ffb5,0xb31cddfc07eb2b9db4697d51940b4859b36bc46e,0x8c3b49a0c22258eec1697ce110212ebf7c44ffb5,9.47,28840.203868368124,1650136972
0xefead3af6ea7cdfa8b7ad989e7433f4e51487691001ae244b9a4e227932341be,14598234,2022-04-16,1777,0x9cff401fd8a9e22ebf4c9a4a115e49c2c718f89f,0xcf0ad472fa19d6d373d19b7b651d02d8504ef1c4,0x9cff401fd8a9e22ebf4c9a4a115e49c2c718f89f,0xcf0ad472fa19d6d373d19b7b651d02d8504ef1c4,9.45,28779.295306872096,1650136948
0x8fe84dbee40d3bd35d581a412d476bc6df195619dadc8ae1ff810a92b72f5b4c,14598231,2022-04-16,1973,0x868282d449aa318611e3c160258c212321135eb5,0xf8d41a8e324cd2bace183576f8328fa63793f775,0x868282d449aa318611e3c160258c212321135eb5,0xf8d41a8e324cd2bace183576f8328fa63793f775,10.69,32555.62611962569,1650136922
0xb5d4e1cdf4a3ed9c46c4464c160ee27cc29eddef8eaaa8c17047749e8b3cea2b,14598230,2022-04-16,2271,0xd54362a003561852fd4a5d74ce3f0f6a44fbc0d1,0x55868e88a55c414ecc3603e6bddbafc8f2085a73,0xd54362a003561852fd4a5d74ce3f0f6a44fbc0d1,0x55868e88a55c414ecc3603e6bddbafc8f2085a73,22.4444,68352.80588206986,1650136917
0x6b4f52ca8cd04bd2093db0afa7ff3cba76b6c477e1629514cbfe1e8d01d998cc,14598230,2022-04-16,6318,0x5a02b647309a67a8b2db3715913a974bdaf1c407,0xcd7270d1574e3513068606eed084d98e76b27e2c,0x5a02b647309a67a8b2db3715913a974bdaf1c407,0xcd7270d1574e3513068606eed084d98e76b27e2c,9.3,28322.481095651907,1650136917
0xb87b884f09043d0f37a5cfafa6a1b082269379bea4d0b4ebac40dd86b6d68c49,14598229,2022-04-16,7531,0x5e4a16770b05b291977ec14c4fdcdf69c526ac3e,0xc15add7eb1ba708bc7189cef6a4c47200b77a52b,0x5e4a16770b05b291977ec14c4fdcdf69c526ac3e,0xc15add7eb1ba708bc7189cef6a4c47200b77a52b,10.0,30454.280748012803,1650136910
0x5d75d3eb7a84bafa31db16c51d336e6a8a1b9fd89bf1541dcc0426f804ab206b,14598228,2022-04-16,2015,0x46de1f4ace0d9d45c026e6fd2f70c51e6b74ad03,0xbabe937537f706b1360ad9edd697abdf37bea21f,0x46de1f4ace0d9d45c026e6fd2f70c51e6b74ad03,0xbabe937537f706b1360ad9edd697abdf37bea21f,16.5,50249.563234221125,1650136900
0x0fcbc50f30cec77dce3dcbe639df966bccc554eeb8cd7030a31b1364335b7f4f,14598227,2022-04-16,3565,0xcd7270d1574e3513068606eed084d98e76b27e2c,0x20a6f27e11edc08d32c21454b4625eecfb22bb21,0xcd7270d1574e3513068606eed084d98e76b27e2c,0x20a6f27e11edc08d32c21454b4625eecfb22bb21,9.88,30088.82937903665,1650136893
0x6ed3f7d684618518044e74d7bbc870092dcf06402019e8683af2b4bbea337516,14598227,2022-04-16,2629,0x1c857e95f43c62cd4b0cc41cda20c13591eb55d2,0xe6882e6093a69c47fc21426c2dfdb4a08eb2dec8,0x1c857e95f43c62cd4b0cc41cda20c13591eb55d2,0xe6882e6093a69c47fc21426c2dfdb4a08eb2dec8,10.25,31215.637766713124,1650136893
0x281fad4d7e35b7a7f5c2cd9b8ed6e84b106094b810dd131a10410109c08e35f6,14598227,2022-04-16,2169,0x3288338837dc90afbb81a93e5a9c3c5688436e10,0x9be313209be2bf005942d4ddbafececde5f18b30,0x3288338837dc90afbb81a93e5a9c3c5688436e10,0x9be313209be2bf005942d4ddbafececde5f18b30,9.5,28931.56671061216,1650136893
0xf5252ba97100414d43ba48ebbb8ddb4cdeb2f17d5ed62a4bd973c85dcc6ab1ac,14598227,2022-04-16,5442,0x22f5e1de7add8c809cabb4ec662c8924aae61532,0x85fa37209154b102efd1800babc672781133b905,0x22f5e1de7add8c809cabb4ec662c8924aae61532,0x85fa37209154b102efd1800babc672781133b905,9.943,30280.69134774913,1650136893
0x68766fe87412d4be5ea225a0231472b6b626cbd9b2204b8e22978f392e315e6d,14598227,2022-04-16,2769,0x8607cc46d5ac6dfbc17247afb259d2f60a34cfc5,0x9b41b7a9cb5a9507b0133c5fdc1d4c4ce7cf26f2,0x8607cc46d5ac6dfbc17247afb259d2f60a34cfc5,0x9b41b7a9cb5a9507b0133c5fdc1d4c4ce7cf26f2,9.98,30393.37218651678,1650136893
0x5b29334a891ea83f9575023b90f12e079e73dcdd2e089a0c3d6edaf0036d819a,14598226,2022-04-16,8494,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0x994fffd7fcec0b7caf4642473f9eb5c1bc9fb6ba,0xbfbc749333ca06835c620c5839c42ab9c072288d,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,9.48,28870.658149116138,1650136827
0x86af095a49d099a7e95a90252bfd33ac3bf7c61ff93835f7db80ff433dbfbd66,14598226,2022-04-16,9611,0x5a02b647309a67a8b2db3715913a974bdaf1c407,0xcd7270d1574e3513068606eed084d98e76b27e2c,0x5a02b647309a67a8b2db3715913a974bdaf1c407,0xcd7270d1574e3513068606eed084d98e76b27e2c,9.3,28322.481095651907,1650136827
0xf5b1d4d778bc0656f8ae07c5ea854fb64145f5e04283d6b72af9002a12c75474,14598226,2022-04-16,4815,0x06ccba0a49260b807be6edff473840240de1826b,0x5ab5844dd55ab73212d1527e4cf72fea884e39dd,0x06ccba0a49260b807be6edff473840240de1826b,0x5ab5844dd55ab73212d1527e4cf72fea884e39dd,9.8,29845.195133052548,1650136827
0xfba735ed1159d86eea58ae60b482dbd3396c8b6e00a69276107254b1e8f77788,14598226,2022-04-16,2910,0x8101c452ed4ae5c0af5385eb5dfca47ee0effd32,0x1acecb466530f7b230b9e84e8f0b5a06d02feda4,0x8101c452ed4ae5c0af5385eb5dfca47ee0effd32,0x1acecb466530f7b230b9e84e8f0b5a06d02feda4,11.9,36240.59409013524,1650136827
0x5b29334a891ea83f9575023b90f12e079e73dcdd2e089a0c3d6edaf0036d819a,14598226,2022-04-16,5105,0xbfbc749333ca06835c620c5839c42ab9c072288d,0x994fffd7fcec0b7caf4642473f9eb5c1bc9fb6ba,0xbfbc749333ca06835c620c5839c42ab9c072288d,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,9.48,28870.658149116138,1650136827
0xcda7ccc1b38ed256217130e2756e09c6bbefe4bf05e7fce8b09b192d6088a476,14598226,2022-04-16,1917,0x4320fb8bed6fe5dcd6339b8fbc14c43cac8a1009,0xbc6c3321aedb3ce478d84e1b2d97fd2b6debd426,0x4320fb8bed6fe5dcd6339b8fbc14c43cac8a1009,0xbc6c3321aedb3ce478d84e1b2d97fd2b6debd426,15.0,45681.4211220192,1650136827
0xa4b55329a78d5410dcfa1fe207af93a9a75ef4fea120494e592197fc336fb6db,14598226,2022-04-16,7704,0xdad0e2f76c483463831711bada703da70e36bee2,0x44e58743f9855c9ba574b768e8efa0338a009e03,0xdad0e2f76c483463831711bada703da70e36bee2,0x44e58743f9855c9ba574b768e8efa0338a009e03,9.999,30451.235319938,1650136827
0xb8c174dfda9a11d98a6a78e5f8c7f32470db93f36d9ce3c236e227f4c8c6d8ae,14598225,2022-04-16,4182,0x8cbc43b9bb63c89cda23f4696a82d42865152ffd,0xe8ea3c92ae4c19296800736181af01abd5405e48,0x8cbc43b9bb63c89cda23f4696a82d42865152ffd,0xe8ea3c92ae4c19296800736181af01abd5405e48,9.49,28901.11242986415,1650136790
0x5e4a98b33fd6c0f8e1d4a4a2834cb27a0bac02ed27ddb0aadcdf168b71f05a0c,14598225,2022-04-16,9613,0x7586834e655ee2de6357b2c8423b76efc5fbcc6b,0x20a6f27e11edc08d32c21454b4625eecfb22bb21,0x7586834e655ee2de6357b2c8423b76efc5fbcc6b,0x20a6f27e11edc08d32c21454b4625eecfb22bb21,9.8,29845.195133052548,1650136790
0x629b7e78f3cab2b10be473deca497a8671de5fa4258e9c9c6301e34bba35d9c7,14598225,2022-04-16,9117,0x833a685898c2ba7ca920a347b106f4ceb75d8cf6,0xdcfb619b838e8036955c4a1f7cc65ce729d0c08c,0x833a685898c2ba7ca920a347b106f4ceb75d8cf6,0xdcfb619b838e8036955c4a1f7cc65ce729d0c08c,9.48,28870.658149116138,1650136790
0xc8a6f8350d274092cf4b879d62fe7ee4c8306ec4f246fa7cac44ca266ed95f23,14598225,2022-04-16,7139,0xcf436ac94b0a6d2969212cc69bcba0658a87203f,0x6d5974ff2be269c9da8b72fbb00bb4c0fc9e6916,0xcf436ac94b0a6d2969212cc69bcba0658a87203f,0x6d5974ff2be269c9da8b72fbb00bb4c0fc9e6916,9.49,28901.11242986415,1650136790
0x7edd54bbf6ff3868061692b22aa0711560a8fab1757316ad55cb0ee4ed7f4398,14598225,2022-04-16,2579,0xed40624deb1202e63d0729b6411ffa0efb333ad9,0x74a0316497bddce90b563a9b2cb890363ea18b41,0xed40624deb1202e63d0729b6411ffa0efb333ad9,0x74a0316497bddce90b563a9b2cb890363ea18b41,15.0,45681.4211220192,1650136790
0x6e6c164150b68031cda2bc28089f43e07963992e98cb145def5b6947d2f74f8e,14598225,2022-04-16,8356,0x189d01098decca64839ca9dd8d6977c1be2b0697,0x1cfbf511a3f67f755695d4c732cd2b2f5156cb74,0x189d01098decca64839ca9dd8d6977c1be2b0697,0x1cfbf511a3f67f755695d4c732cd2b2f5156cb74,12.5,38067.850935016,1650136790
0x8e66b9775601729af15e60852914c46582e750e4d99c7141207066a55ada6e06,14598224,2022-04-16,2097,0x9195bcd64d01c55a495f67364ff1d24c9df59540,0x9dbd781eeba135ad2a779926880adc89196a3265,0x9195bcd64d01c55a495f67364ff1d24c9df59540,0x9dbd781eeba135ad2a779926880adc89196a3265,9.2,28017.938288171776,1650136783
0x62b70b237c356de5c52d89ed159b973bbf0102a62b7b53aaedde8f6a140a89de,14598224,2022-04-16,2785,0xaee445b0cc0ff7c502a9605cd4ac9fde12839016,0x58973ee3ba62ff0aa4af40b4dc374049d385586b,0xaee445b0cc0ff7c502a9605cd4ac9fde12839016,0x58973ee3ba62ff0aa4af40b4dc374049d385586b,11.99,36514.68261686735,1650136783
0x81f4841456eea63ed1002181155d1840cbe6d13fa57a645da5c82592aaef0e6a,14598223,2022-04-16,6140,0xfe8312a959e031c7d4cbe3f9cdd3ec8726d0d80e,0x20a6f27e11edc08d32c21454b4625eecfb22bb21,0xfe8312a959e031c7d4cbe3f9cdd3ec8726d0d80e,0x20a6f27e11edc08d32c21454b4625eecfb22bb21,9.6,29236.10951809229,1650136776
0x9265ac15ce8f5903b4b3783995d9df66800a69d6e0b1c98e1623bc011e05a409,14598223,2022-04-16,2974,0x715fd9d95c5302e4f7febd8476e3f9c6db4c918a,0xffe53350633ad50191f2439b8511b4596a25a896,0x715fd9d95c5302e4f7febd8476e3f9c6db4c918a,0xffe53350633ad50191f2439b8511b4596a25a896,9.59,29205.65523734428,1650136776
0x61aeb30f1301167c044a170e9856c55ea20b5b06f2cacb303a3726aa05fec0b0,14598223,2022-04-16,3149,0x465fc7966b2fb9b0c3a94a6831aaece256e01c4d,0x47f74d8f624a2bcde81b3aa9138177ec4fc66888,0x465fc7966b2fb9b0c3a94a6831aaece256e01c4d,0x47f74d8f624a2bcde81b3aa9138177ec4fc66888,9.5,28931.56671061216,1650136776
0x88c26dad61814c09f6dc9c016c76ce6ce7a73c51afc9a18b9d4a5121e315cc69,14598223,2022-04-16,8511,0x8ca7b6ed153a6c41c00604ad86c4b16a44f76819,0x18c5ea5b6441d99d621cec21e9c034d97124d267,0x8ca7b6ed153a6c41c00604ad86c4b16a44f76819,0x18c5ea5b6441d99d621cec21e9c034d97124d267,10.0,30454.280748012803,1650136776
0x5544147bee17075d5309f27559fb5721c4bd3e299c6af1a92c15c2def8f3eb8e,14598223,2022-04-16,8139,0x25420165089b74a04f368f015ba08951bdc1120a,0x566642f847a8e3f26a1a01168a6c35b03b474048,0x25420165089b74a04f368f015ba08951bdc1120a,0x566642f847a8e3f26a1a01168a6c35b03b474048,9.6,29236.10951809229,1650136776
0x64f471669019597ad014d54a7aa228bec1aca8130fd5d347fadd757ece5487e6,14598221,2022-04-16,4079,0x0c48f4dc92dfcb4c7c62229da42f942da04416cf,0x2b5703e350583cdb57804dfe66a5fd6e89ca9a5b,0x0c48f4dc92dfcb4c7c62229da42f942da04416cf,0x2b5703e350583cdb57804dfe66a5fd6e89ca9a5b,9.5,28931.56671061216,1650136708
0x4829ca9497876d953fff8aab6b1cfa77dd09b623e45a8ac2c4f29ada64b056ef,14598221,2022-04-16,9743,0x5707be16804b94416f1f184ba6cd8eb5cad5a99b,0x66d5527411d821cb513f2d214bbbc0ad73586b35,0x5707be16804b94416f1f184ba6cd8eb5cad5a99b,0x66d5527411d821cb513f2d214bbbc0ad73586b35,9.89,30119.28365978466,1650136708
0x278aac35861483902f56bd714fa3e2641c8237038e6e4831c6be3f57c8d11ae5,14598221,2022-04-16,2574,0xd89b835e9064d5f623f720ba368232d3c0a42886,0x1d2c4cd9bee9dfe088430b95d274e765151c32db,0xd89b835e9064d5f623f720ba368232d3c0a42886,0x1d2c4cd9bee9dfe088430b95d274e765151c32db,11.5,35022.42286021472,1650136708
0x9acb86f5ceb78ab7a16c01274b1255b5fb4eaeeb70389d36b5a0433da70ea8b9,14598220,2022-04-16,5859,0x623f9ad041a9d4020f2b06b36c9d864294461406,0xbe88a02e13998bb0d47bc8749a191719ea45d12b,0x623f9ad041a9d4020f2b06b36c9d864294461406,0x00000000a50bb64b4bbeceb18715748dface08af,15.0,45681.4211220192,1650136682
0x052d415ac9337cecc5ed679c70a4c7a1280f0529477e89efd135bfedfddcfbec,14598220,2022-04-16,9660,0x668f386b1780a757fde264eaefd7877c263cae2c,0xa4a3954df09c4c05d90cce70ae2411f2cb0a05ab,0x668f386b1780a757fde264eaefd7877c263cae2c,0xa4a3954df09c4c05d90cce70ae2411f2cb0a05ab,9.8,29845.195133052548,1650136682
0x2e0c84202d1264687e77ecb4375044b43fde0fb47d7df54120756d7808e470b0,14598220,2022-04-16,9809,0x4f27ee7ad5ef8d881f62511a36a245e99eaed800,0x29392c594993412f67faea8e14fc9f90ce568beb,0x4f27ee7ad5ef8d881f62511a36a245e99eaed800,0x29392c594993412f67faea8e14fc9f90ce568beb,9.7,29540.652325572417,1650136682
0xb8f4ae4f035ea2701383560d0d48761da4df682ce8e1818a3093e76d46ea57ab,14598219,2022-04-16,1996,0xf78e40101da8a9ced4948cc600f7f6ef6d1f9107,0x3389a0858ff579072fc1df679ad3f7b87c9e84a8,0xf78e40101da8a9ced4948cc600f7f6ef6d1f9107,0x3389a0858ff579072fc1df679ad3f7b87c9e84a8,9.89,30119.28365978466,1650136657
0xa3b7ce4d33882fe19343cdb5353c03a73a8817bbd51980c194ea76c25797d5d8,14598218,2022-04-16,6092,0xaf1c117b40df6916fcfd7077baa74d21da3fcb07,0xf6677a120d17a37e3ec54a2733db6e74121cef37,0xaf1c117b40df6916fcfd7077baa74d21da3fcb07,0xf6677a120d17a37e3ec54a2733db6e74121cef37,16.0,48726.84919682048,1650136656
0x3905b9d6783e0cd10dd911e7a756a2a9a0548e5218fc5dfd85c7cddb49b87735,14598218,2022-04-16,3044,0xeb9b233fd68f7d3aaab71198981eeecf52ce8d33,0xf92d1b64b01898ac22e450c301e61be4cd0bfcc0,0xeb9b233fd68f7d3aaab71198981eeecf52ce8d33,0xf92d1b64b01898ac22e450c301e61be4cd0bfcc0,9.5,28931.56671061216,1650136656
0x27e7a4509ff4b6178009faca5d2a3c24eb601f6473d249d53f12007706aee840,14598217,2022-04-16,1913,0x339ac7d7c0f0b711d7a3d3dd3522da449dcbdae1,0xfd845e07717b0329d3f19fc920c97fba0bc4ee31,0x339ac7d7c0f0b711d7a3d3dd3522da449dcbdae1,0xfd845e07717b0329d3f19fc920c97fba0bc4ee31,12.0,36545.13689761536,1650136649
0x95edeca5d02c783b0b056cb28558ca081807e49cb1e0df97deb07fa7353a9b3c,14598217,2022-04-16,8917,0xf1d609af9e5126bab145286ced8fec8f341a7b04,0xc240163e581b09a1f67015e237ff895b8555df76,0xf1d609af9e5126bab145286ced8fec8f341a7b04,0xc240163e581b09a1f67015e237ff895b8555df76,9.485,28885.885289490143,1650136649
0xaf265cced74bd6e8eab36a4e2b423d2f63649cface8a54ba9213bad4d88a14be,14598217,2022-04-16,4927,0x63e0fb4b3ce8622d73bdafec72ec88bc0d077712,0xe1e956252d3d4c04adb7d03a332e37cbe1b6c211,0x63e0fb4b3ce8622d73bdafec72ec88bc0d077712,0xe1e956252d3d4c04adb7d03a332e37cbe1b6c211,12.5,38067.850935016,1650136649
0x78877d6b7af31170a5d3ffeeaf6906e03df3127ed1b3f85dacade8aa87ac0ee9,14598216,2022-04-16,1781,0x77acc06250552c8a96e9560670328974386d632f,0xaa6fd0c3dd82e34b1a0ce7a526235336442fd678,0x77acc06250552c8a96e9560670328974386d632f,0xaa6fd0c3dd82e34b1a0ce7a526235336442fd678,11.5,35022.42286021472,1650136622
0x270c1554823c3fedc1d3fafa627ae5a4555acdfbb071a45dd9d64a7d1c760133,14598216,2022-04-16,6308,0xdc56bdc0880accd13f2e1d080bebf0202e01d49a,0x8d06d4e0e206976521f1f2d95642e301694a90eb,0xdc56bdc0880accd13f2e1d080bebf0202e01d49a,0x8d06d4e0e206976521f1f2d95642e301694a90eb,9.499,28928.521282537364,1650136622
0xab8bc326b460cb49f1d476a3de8485d31e1ea0b73bdaf5f3a60047fa286b25b8,14598216,2022-04-16,3464,0x1534fdcb6052d8d2a989de505fa02e97d0a84a01,0x468d1ef7a1204d592537dab35794aac640c97505,0x1534fdcb6052d8d2a989de505fa02e97d0a84a01,0x468d1ef7a1204d592537dab35794aac640c97505,11.5,35022.42286021472,1650136622
0x3cbc71b62822d45a8ce44da93b620acbdf55daed158c6d86de015d037233205c,14598216,2022-04-16,3566,0x1cd50df53ea17c2b98a18fd65de2df173339296e,0x44d833cc6cfcec0980bb2f194e8656fadb9479b9,0x1cd50df53ea17c2b98a18fd65de2df173339296e,0x44d833cc6cfcec0980bb2f194e8656fadb9479b9,9.88,30088.82937903665,1650136622
0x65af688130073a4c901cdbcd3f44a954d850cc4d2b654e3786ba272bf0710690,14598215,2022-04-16,9633,0x031ebb21ddc4ea7cb7f24817b26b3f4b827f83b5,0xc240163e581b09a1f67015e237ff895b8555df76,0x031ebb21ddc4ea7cb7f24817b26b3f4b827f83b5,0xc240163e581b09a1f67015e237ff895b8555df76,9.6,29236.10951809229,1650136591
0x5a070c6bf6ce9ebde49e4494aa672842f445116d508e64dd5257ce5af1378fbe,14598214,2022-04-16,6575,0xa29597016513333ad8da8c55dc990256082d1485,0xadd403e94985eee3108e16987eea30c10e2df2ef,0xa29597016513333ad8da8c55dc990256082d1485,0xadd403e94985eee3108e16987eea30c10e2df2ef,10.8,32890.62320785383,1650136586
0x3b951a32f4ffc6a35eb5b389fe5ec6b2d12170fe0ea6cad9e4bb347900adccc1,14598214,2022-04-16,7437,0x79fdbef5ce6d2302db090cb75de318d2c3edccee,0xfbb53f1b05602c2914370037a09a3b6936b050e6,0x79fdbef5ce6d2302db090cb75de318d2c3edccee,0xfbb53f1b05602c2914370037a09a3b6936b050e6,10.69,32555.62611962569,1650136586
0x69bf3d6182579ad43e22035ab6b3520f991876b0ad50d87ee80262138fb67cec,14598213,2022-04-16,5305,0x4d8fc297f849416759cbd589db90499c2630c33c,0xae735d5fcf551bf102a74d9cb4cbf450d4ae6e5c,0x4d8fc297f849416759cbd589db90499c2630c33c,0xae735d5fcf551bf102a74d9cb4cbf450d4ae6e5c,9.9,30149.73794053268,1650136560
0xabe40a62b114d293a4c4acf931fe2875d4983fb947fca89813e44b4cc57a0d37,14598213,2022-04-16,9754,0x2d5a99d0e518e6b307a15e86c65e9912841c99b1,0x8ce5d6a77a333feb136c2ae90254224ae63da14f,0x2d5a99d0e518e6b307a15e86c65e9912841c99b1,0x8ce5d6a77a333feb136c2ae90254224ae63da14f,9.3,28322.481095651907,1650136560
0x9843a77d46f89bdece2a1d4e1b02eb2c992fe9471c439f0571c654babb6f8b4d,14598213,2022-04-16,5135,0xd1057878aaf096d81d05e71dd2da79e2070495b2,0x172af3750612184b9529fa1f9afdbabb0c8de1cb,0xd1057878aaf096d81d05e71dd2da79e2070495b2,0x172af3750612184b9529fa1f9afdbabb0c8de1cb,9.56,29114.29239510024,1650136560
0x5fe56253914c423c94e3ec91134a58361dab2660a88d2eb3fde113e7fa1d92e1,14598213,2022-04-16,7593,0xd796a1dd9f0fb247d8d71fbe85fe35f8612e7f5c,0xbefe9091541d2fd2bb2b931536fbee0383c4c4e0,0xd796a1dd9f0fb247d8d71fbe85fe35f8612e7f5c,0xbefe9091541d2fd2bb2b931536fbee0383c4c4e0,9.58,29175.200956596265,1650136560
0x94f11bacd284d07704e661434c6d546873725c4a1b54f533db28fde9cc1c44f1,14598213,2022-04-16,2813,0xe4b59072a9f468626ab6021865841c0b97d52009,0x2a2258f2e6c3f75830f5b805623457a4ea38ca6d,0xe4b59072a9f468626ab6021865841c0b97d52009,0x2a2258f2e6c3f75830f5b805623457a4ea38ca6d,9.987,30414.690183040388,1650136560
0xb3472b9ef04da30f70315aeaa344fbbded9c882dee90e1bc8d0d9567ce99ef15,14598213,2022-04-16,9614,0x7586834e655ee2de6357b2c8423b76efc5fbcc6b,0x468d1ef7a1204d592537dab35794aac640c97505,0x7586834e655ee2de6357b2c8423b76efc5fbcc6b,0x468d1ef7a1204d592537dab35794aac640c97505,9.99,30423.82646726479,1650136560
0xa21a54aa0b6d09b53efe998fdf2d4a4caea556acfddc29bb8abf5dc3a0668f64,14598213,2022-04-16,8869,0x9cbb23b2888f0d9f3c23ab6545f911d906d0ec92,0xe6b4cd8d3f0de86836f74c9e6ea24325219f2347,0x9cbb23b2888f0d9f3c23ab6545f911d906d0ec92,0xe6b4cd8d3f0de86836f74c9e6ea24325219f2347,9.89,30119.28365978466,1650136560
0x8257a94874fe7b5fb33bfd8eb4c566fc1242a19e947b380f77e6379e02d46d6e,14598213,2022-04-16,9793,0xcd7270d1574e3513068606eed084d98e76b27e2c,0x8359d5f3d4b678ecbb620c8edfea12dd3e7db497,0xcd7270d1574e3513068606eed084d98e76b27e2c,0x8359d5f3d4b678ecbb620c8edfea12dd3e7db497,9.48,28870.658149116138,1650136560
0x856f2e5b0e886d33b0b77cbaf41c57b1300b62aae7fae1a71b854b06a8ab5bfd,14598211,2022-04-16,9607,0xba805029179133ed1bac575a69982eb64f721b1c,0x02009370ff755704e9acbd96042c1ab832d6067e,0xba805029179133ed1bac575a69982eb64f721b1c,0x02009370ff755704e9acbd96042c1ab832d6067e,10.0,30454.280748012803,1650136545
0x016547f5bdf8380bc1de003cfea79cfbcf506abf5a2c3c71622a53421e73c330,14598211,2022-04-16,9777,0xe4d233b000e79d3c8b4f7d4602f52ea54aeba375,0xc15add7eb1ba708bc7189cef6a4c47200b77a52b,0xe4d233b000e79d3c8b4f7d4602f52ea54aeba375,0xc15add7eb1ba708bc7189cef6a4c47200b77a52b,14.5,44158.70708461856,1650136545
0xf8b28198b8ed0a3b99f40e3793a4f639ffc7b8ac3abcc277adbd564a8ccd7358,14598210,2022-04-16,9763,0xffa6df7c95c293c639bad38b207a0013ef760077,0xd54b4fde949570f18f1c13952a538a1525b6cab2,0xffa6df7c95c293c639bad38b207a0013ef760077,0xd54b4fde949570f18f1c13952a538a1525b6cab2,9.48,28870.658149116138,1650136518
0x33ec30d95d68e96225d05b9aa6e9d4cff416f3a162bdfd8f56cf98760553d445,14598209,2022-04-16,9728,0x980ecf6b0e1ff1ae769c6e2b3b4c3a4ea7bba1e8,0xe4213c7b8d0318e9f7f537f3b1805ce1d926af5f,0x980ecf6b0e1ff1ae769c6e2b3b4c3a4ea7bba1e8,0xe4213c7b8d0318e9f7f537f3b1805ce1d926af5f,9.1,27713.395480691648,1650136515
0x6bb5926ad0cdb020cc68690fe5e6d8b7b79f934a821bd0f5b82aa6ee5529e2b3,14598209,2022-04-16,1974,0xc9d7c09e32ae8b422047fa9c8e14ec4dba671692,0xa8c6990bc778611ffd5b94db6befefc7ae74b147,0xc9d7c09e32ae8b422047fa9c8e14ec4dba671692,0xa8c6990bc778611ffd5b94db6befefc7ae74b147,12.97,39499.202130172605,1650136515
