asset_id,attribute_count,attribute_count_rarity_score,Eyes_attribute,Eyes_rarity_score,Headwear_attribute,Headwear_rarity_score,Body_attribute,Body_rarity_score,Feathers_attribute,Feathers_rarity_score,Background_attribute,Background_rarity_score,Beak_attribute,Beak_rarity_score,Outerwear_attribute,Outerwear_rarity_score,Eyewear_attribute,Eyewear_rarity_score,overall_rarity_score
3635,6,1.51285930408472,,7.8125,Moon Hat,26.109660574412533,Crescent,2.826455624646693,Blue,9.40733772342427,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,Sunglasses,57.4712643678161,114.82825091488444
3636,7,7.917656373713381,Adorable,25.510204081632654,Pirate's Hat,57.14285714285714,Crescent,2.826455624646693,Red,5.4288816503800215,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,Half-moon Spectacles,133.33333333333334,241.72670383296958
3637,6,1.51285930408472,Discerning,7.942811755361397,Headband,40.0,Stark,7.042253521126761,Brown,6.958942240779402,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,74.28143473203293
3638,6,1.51285930408472,Open,4.244482173174872,Headphones,55.55555555555556,Emperor,32.362459546925564,Black,9.057971014492754,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,113.6787531990079
3639,6,1.51285930408472,Angry,7.326007326007326,Bandana,51.81347150259067,Tabby,8.695652173913043,Gray,8.16326530612245,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,88.5253771633243
3640,7,7.917656373713381,Angry,7.326007326007326,Rubber Duck,108.69565217391305,Robot,66.66666666666667,Metal,66.66666666666667,Pink,6.218905472636816,Long,6.203473945409429,Hoodie Down,33.898305084745765,,1.2195121951219512,304.8128459048811
3641,6,1.51285930408472,Open,4.244482173174872,,3.3795201081446433,Tranquil,10.111223458038422,Gray,8.16326530612245,Yellow,5.991611743559018,Small,2.372479240806643,Hoodie Down,33.898305084745765,,1.2195121951219512,70.89325861379848
3642,6,1.51285930408472,Fire,56.17977528089888,Aviator's Cap,47.16981132075472,Crescent,2.826455624646693,White,11.299435028248588,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,130.0401981983921
3643,5,4.861448711716092,Rainbow,53.475935828877,,3.3795201081446433,Crescent,2.826455624646693,Red,5.4288816503800215,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,80.87992743938652
3644,6,1.51285930408472,Open,4.244482173174872,Skully,28.011204481792713,Tranquil,10.111223458038422,Red,5.4288816503800215,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,60.11709624946887
3645,6,1.51285930408472,Open,4.244482173174872,Lincoln,37.87878787878788,Stark,7.042253521126761,Gray,8.16326530612245,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,69.67551160426112
3646,6,1.51285930408472,,7.8125,Lincoln,37.87878787878788,Crescent,2.826455624646693,Pink,20.0,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,3D Glasses,81.96721311475409,161.7924252777575
3647,5,4.861448711716092,,7.8125,,3.3795201081446433,Professor,18.181818181818183,Brown,6.958942240779402,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,Gazelles,58.47953216374269,109.36193472670112
3648,6,1.51285930408472,Open,4.244482173174872,Queen's Crown,48.309178743961354,Guardian,13.157894736842106,Green,22.321428571428573,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,100.5599650800977
3649,7,7.917656373713381,Open,4.244482173174872,Beanie,40.16064257028113,Crescent,2.826455624646693,Purple,8.912655971479502,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,Eyepatch,49.75124378109453,123.60774584987423
3650,6,1.51285930408472,,7.8125,Tiara,58.47953216374269,Tranquil,10.111223458038422,Brown,6.958942240779402,Purple,6.038647342995169,Long,6.203473945409429,,1.2032246420406691,3D Glasses,81.96721311475409,180.28761621184458
3651,6,1.51285930408472,Open,4.244482173174872,Lincoln,37.87878787878788,Stark,7.042253521126761,Brown,6.958942240779402,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,68.44577029995176
3652,6,1.51285930408472,,7.8125,Witch's Hat,54.6448087431694,Crescent,2.826455624646693,Brown,6.958942240779402,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,Gazelles,58.47953216374269,141.54474691339868
3653,6,1.51285930408472,Discerning,7.942811755361397,Skully,28.011204481792713,Tranquil,10.111223458038422,Brown,6.958942240779402,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,65.48246684483112
3654,7,7.917656373713381,Heart,55.865921787709496,Fire,30.769230769230766,Stark,7.042253521126761,Green,22.321428571428573,Pink,6.218905472636816,Long,6.203473945409429,Diamond Necklace,53.191489361702125,,1.2195121951219512,190.74987199807927
3655,6,1.51285930408472,Open,4.244482173174872,,3.3795201081446433,Crescent,2.826455624646693,Brown,6.958942240779402,Pink,6.218905472636816,Small,2.372479240806643,Hoodie,40.48582995951417,,1.2195121951219512,69.21898631890991
3656,5,4.861448711716092,Side-eye,8.257638315441783,,3.3795201081446433,Stark,7.042253521126761,Blue,9.40733772342427,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,43.96231993045963
3657,6,1.51285930408472,Angry,7.326007326007326,Cowboy Hat,45.87155963302752,Crescent,2.826455624646693,Red,5.4288816503800215,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,74.01762517790473
3658,7,7.917656373713381,Angry,7.326007326007326,Raincloud,39.0625,Skeleton,66.66666666666667,Bone,66.66666666666667,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,Eyepatch,49.75124378109453,247.0050920399911
3659,5,4.861448711716092,,7.8125,,3.3795201081446433,Emperor,32.362459546925564,Black,9.057971014492754,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,Black-rimmed Glasses,62.11180124223603,129.3803099789992
3660,6,1.51285930408472,,7.8125,Skully,28.011204481792713,Professor,18.181818181818183,Red,5.4288816503800215,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,Jobs Glasses,53.475935828877,123.99051507335896
3661,6,1.51285930408472,Discerning,7.942811755361397,Bucket Hat,68.9655172413793,Crescent,2.826455624646693,Pink,20.0,Yellow,5.991611743559018,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,115.86546645160318
3662,6,1.51285930408472,Discerning,7.942811755361397,Moon Hat,26.109660574412533,Crescent,2.826455624646693,Red,5.4288816503800215,Blue,6.112469437652812,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,58.55934912911022
3663,6,1.51285930408472,Open,4.244482173174872,,3.3795201081446433,Tranquil,10.111223458038422,Black,9.057971014492754,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,Half-moon Spectacles,133.33333333333334,170.9490382282445
3664,6,1.51285930408472,Discerning,7.942811755361397,Witch's Hat,54.6448087431694,Crescent,2.826455624646693,Red,5.4288816503800215,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,83.14264489917052
3665,6,1.51285930408472,Discerning,7.942811755361397,,3.3795201081446433,Crescent,2.826455624646693,Black,9.057971014492754,Yellow,5.991611743559018,Small,2.372479240806643,Hoodie,40.48582995951417,,1.2195121951219512,74.78905094573199
3666,5,4.861448711716092,Relaxed,7.94912559618442,,3.3795201081446433,Stark,7.042253521126761,Red,5.4288816503800215,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,39.4857974982326
3667,6,1.51285930408472,Open,4.244482173174872,Aviator's Cap,47.16981132075472,Crescent,2.826455624646693,White,11.299435028248588,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,77.92464696102641
3668,5,4.861448711716092,Open,4.244482173174872,,3.3795201081446433,Guardian,13.157894736842106,Gray,8.16326530612245,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,44.631178946680826
3669,5,4.861448711716092,Adorable,25.510204081632654,,3.3795201081446433,Guardian,13.157894736842106,Red,5.4288816503800215,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,63.3520708393216
3670,6,1.51285930408472,Open,4.244482173174872,Raincloud,39.0625,Sage,46.51162790697675,Gray,8.16326530612245,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,110.06163581160888
3671,7,7.917656373713381,Relaxed,7.94912559618442,Dancing Flame,80.0,Tabby,8.695652173913043,Blue,9.40733772342427,Purple,6.038647342995169,Long,6.203473945409429,,1.2032246420406691,Monocle,73.52941176470588,200.94452956238626
3672,7,7.917656373713381,Relaxed,7.94912559618442,Beanie,40.16064257028113,Crescent,2.826455624646693,Brown,6.958942240779402,Blue,6.112469437652812,Short,2.4102193299590264,Gold Chain,42.016806722689076,,1.2195121951219512,117.57183009102786
3673,6,1.51285930408472,Angry,7.326007326007326,Cowboy Hat,45.87155963302752,Guardian,13.157894736842106,White,11.299435028248588,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,90.11318163298472
3674,7,7.917656373713381,Open,4.244482173174872,Captain's Cap,49.504950495049506,Stark,7.042253521126761,Brown,6.958942240779402,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,Big Tech,79.36507936507937,164.638419884482
3675,6,1.51285930408472,Open,4.244482173174872,Forest Ranger,67.56756756756756,Tabby,8.695652173913043,Blue,9.40733772342427,Yellow,5.991611743559018,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,106.04572146829553
3676,6,1.51285930408472,Angry,7.326007326007326,,3.3795201081446433,Professor,18.181818181818183,Pink,20.0,Yellow,5.991611743559018,Short,2.4102193299590264,Jean Jacket,52.35602094240838,,1.2195121951219512,112.37756913110326
3677,6,1.51285930408472,Open,4.244482173174872,,3.3795201081446433,Brave,14.388489208633093,Purple,8.912655971479502,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,Eyepatch,49.75124378109453,91.87742386711147
3678,5,4.861448711716092,Open,4.244482173174872,,3.3795201081446433,Brave,14.388489208633093,Gray,8.16326530612245,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,45.87106892875558
3679,6,1.51285930408472,Relaxed,7.94912559618442,Raincloud,39.0625,Tabby,8.695652173913043,Blue,9.40733772342427,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,77.67933643736491
3680,5,4.861448711716092,,7.8125,,3.3795201081446433,Tabby,8.695652173913043,Green,22.321428571428573,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,Visor,74.6268656716418,131.0070640738199
3681,7,7.917656373713381,Open,4.244482173174872,Grail,56.81818181818181,Guardian,13.157894736842106,Gray,8.16326530612245,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,Big Tech,79.36507936507937,179.01394869924212
3682,5,4.861448711716092,Side-eye,8.257638315441783,,3.3795201081446433,Tabby,8.695652173913043,Brown,6.958942240779402,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,42.68236258209266
3683,7,7.917656373713381,Open,4.244482173174872,Beanie,40.16064257028113,Crescent,2.826455624646693,Blue,9.40733772342427,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,Eyepatch,49.75124378109453,123.95990956132974
3684,6,1.51285930408472,Angry,7.326007326007326,Bandana,51.81347150259067,Guardian,13.157894736842106,Red,5.4288816503800215,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,90.11071803002164
3685,6,1.51285930408472,Open,4.244482173174872,Fire,30.769230769230766,Tabby,8.695652173913043,White,11.299435028248588,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,67.46708505342644
3686,6,1.51285930408472,Discerning,7.942811755361397,Raincloud,39.0625,Brave,14.388489208633093,Gray,8.16326530612245,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,81.59908660629937
3687,6,1.51285930408472,Relaxed,7.94912559618442,Tiny Crown,55.55555555555556,Brave,14.388489208633093,Blue,9.40733772342427,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,99.65955265903257
3688,5,4.861448711716092,Diamond,60.6060606060606,,3.3795201081446433,Brave,14.388489208633093,Blue,9.40733772342427,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,103.47671977894313
3689,7,7.917656373713381,Open,4.244482173174872,Moon Hat,26.109660574412533,Crescent,2.826455624646693,Gray,8.16326530612245,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,Big Tech,79.36507936507937,138.21553240402545
3690,6,1.51285930408472,Discerning,7.942811755361397,Backwards Hat,42.37288135593221,Stark,7.042253521126761,Pink,20.0,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,89.7424094466219
3691,6,1.51285930408472,Open,4.244482173174872,Skully,28.011204481792713,Professor,18.181818181818183,Pink,20.0,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,82.4795251729682
3692,5,4.861448711716092,Side-eye,8.257638315441783,,3.3795201081446433,Guardian,13.157894736842106,Brown,6.958942240779402,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,47.6295656635301
3693,6,1.51285930408472,Discerning,7.942811755361397,Queen's Crown,48.309178743961354,Tranquil,10.111223458038422,Gray,8.16326530612245,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,86.88552383871885
3694,6,1.51285930408472,Angry,7.326007326007326,Karate Band,42.918454935622314,Crescent,2.826455624646693,Pink,20.0,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,85.45538070047786
3695,7,7.917656373713381,Relaxed,7.94912559618442,Moon Hat,26.109660574412533,Stark,7.042253521126761,Red,5.4288816503800215,Yellow,5.991611743559018,Short,2.4102193299590264,Punk Jacket,34.84320557491289,,1.2195121951219512,98.91212655937
3696,6,1.51285930408472,Open,4.244482173174872,Beanie,40.16064257028113,Crescent,2.826455624646693,Blue,9.40733772342427,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,69.20363903537013
3697,6,1.51285930408472,Relaxed,7.94912559618442,Skully,28.011204481792713,Tranquil,10.111223458038422,Blue,9.40733772342427,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,67.89943607914662
3698,6,1.51285930408472,Side-eye,8.257638315441783,Diamond,125.0,Crescent,2.826455624646693,Black,9.057971014492754,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,157.46336944066408
3699,6,1.51285930408472,Angry,7.326007326007326,Captain's Cap,49.504950495049506,Crescent,2.826455624646693,Brown,6.958942240779402,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,79.07464059534209
3700,6,1.51285930408472,Discerning,7.942811755361397,Karate Band,42.918454935622314,Tabby,8.695652173913043,Black,9.057971014492754,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,80.9145770050025
3701,5,4.861448711716092,Open,4.244482173174872,,3.3795201081446433,Brave,14.388489208633093,White,11.299435028248588,Yellow,5.991611743559018,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,52.79119775604835
3702,6,1.51285930408472,Angry,7.326007326007326,,3.3795201081446433,Crescent,2.826455624646693,Green,22.321428571428573,Blue,6.112469437652812,Short,2.4102193299590264,Hoodie,40.48582995951417,,1.2195121951219512,87.59430185655992
3703,7,7.917656373713381,Discerning,7.942811755361397,Mohawk (Pink),51.81347150259067,Stark,7.042253521126761,Gray,8.16326530612245,Gray,6.013229104028864,Small,2.372479240806643,Punk Jacket,34.84320557491289,,1.2195121951219512,127.32788457378501
3704,6,1.51285930408472,Angry,7.326007326007326,Bandana,51.81347150259067,Stark,7.042253521126761,Purple,8.912655971479502,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,87.62136917589505
3705,7,7.917656373713381,Adorable,25.510204081632654,Mohawk (Green),49.01960784313725,Tranquil,10.111223458038422,Red,5.4288816503800215,Blue,6.112469437652812,Long,6.203473945409429,Bomber Jacket,81.30081300813008,,1.2195121951219512,192.823841993216
3706,6,1.51285930408472,Side-eye,8.257638315441783,Aviator's Cap,47.16981132075472,Crescent,2.826455624646693,Red,5.4288816503800215,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,76.10333173093
3707,6,1.51285930408472,Relaxed,7.94912559618442,Queen's Crown,48.309178743961354,Tranquil,10.111223458038422,Black,9.057971014492754,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,87.81196162687849
3708,6,1.51285930408472,Open,4.244482173174872,Space Helmet,39.37007874015748,Tranquil,10.111223458038422,Black,9.057971014492754,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,74.86351581119834
3709,6,1.51285930408472,Fire,56.17977528089888,Dancing Flame,80.0,Tranquil,10.111223458038422,White,11.299435028248588,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,169.91173825326874
3710,6,1.51285930408472,,7.8125,Cowboy Hat,45.87155963302752,Guardian,13.157894736842106,Red,5.4288816503800215,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,Jobs Glasses,53.475935828877,136.8646868687701
3711,6,1.51285930408472,Angry,7.326007326007326,Backwards Hat,42.37288135593221,Tabby,8.695652173913043,Red,5.4288816503800215,Purple,6.038647342995169,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,80.00113993588452
3712,7,7.917656373713381,Open,4.244482173174872,Lincoln,37.87878787878788,Crescent,2.826455624646693,Gray,8.16326530612245,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,Big Tech,79.36507936507937,149.7053755585004
3713,6,1.51285930408472,Open,4.244482173174872,Moon Hat,26.109660574412533,Crescent,2.826455624646693,Brown,6.958942240779402,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,52.48626333806264
3714,5,4.861448711716092,Angry,7.326007326007326,,3.3795201081446433,Guardian,13.157894736842106,Gray,8.16326530612245,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,47.73432145998313
3715,6,1.51285930408472,,7.8125,Flower,95.23809523809523,Guardian,13.157894736842106,Red,5.4288816503800215,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,Black-rimmed Glasses,62.11180124223603,195.09438161627463
3716,6,1.51285930408472,,7.8125,Fire,30.769230769230766,Crescent,2.826455624646693,Purple,8.912655971479502,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,Aviators,70.4225352112676,131.88290995673785
3717,5,4.861448711716092,Angry,7.326007326007326,,3.3795201081446433,Professor,18.181818181818183,Brown,6.958942240779402,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,51.516181750463765
3718,6,1.51285930408472,,7.8125,Bandana,51.81347150259067,Stark,7.042253521126761,Green,22.321428571428573,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,Rose-Colored Glasses,58.47953216374269,158.29169389994917
3719,5,4.861448711716092,,7.8125,,3.3795201081446433,Emperor,32.362459546925564,White,11.299435028248588,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,Aviators,70.4225352112676,139.48528753243062
3720,7,7.917656373713381,Discerning,7.942811755361397,Cowboy Hat,45.87155963302752,Crescent,2.826455624646693,Gray,8.16326530612245,Green,5.73394495412844,Short,2.4102193299590264,Punk Jacket,34.84320557491289,,1.2195121951219512,116.92863074699378
3721,6,1.51285930408472,Side-eye,8.257638315441783,Lincoln,37.87878787878788,Crescent,2.826455624646693,Brown,6.958942240779402,Blue,6.112469437652812,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,72.17336358396534
3722,5,4.861448711716092,Angry,7.326007326007326,,3.3795201081446433,Professor,18.181818181818183,Brown,6.958942240779402,Blue,6.112469437652812,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,55.4464167886905
3723,6,1.51285930408472,,7.8125,Mohawk (Pink),51.81347150259067,Crescent,2.826455624646693,Purple,8.912655971479502,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,Gazelles,58.47953216374269,141.04564788704437
3724,6,1.51285930408472,Open,4.244482173174872,Skully,28.011204481792713,Professor,18.181818181818183,Red,5.4288816503800215,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,68.22543106240101
3725,7,7.917656373713381,Relaxed,7.94912559618442,Tiara,58.47953216374269,Guardian,13.157894736842106,Gray,8.16326530612245,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,Eyepatch,49.75124378109453,154.9860335841059
3726,6,1.51285930408472,Angry,7.326007326007326,Backwards Hat,42.37288135593221,Robot,66.66666666666667,Metal,66.66666666666667,Green,5.73394495412844,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,198.9052370560581
3727,6,1.51285930408472,,7.8125,Captain's Cap,49.504950495049506,Crescent,2.826455624646693,Red,5.4288816503800215,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,Aviators,70.4225352112676,147.09711527230473
3728,6,1.51285930408472,Angry,7.326007326007326,Queen's Crown,48.309178743961354,Stark,7.042253521126761,Red,5.4288816503800215,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,80.40600836708846
3729,5,4.861448711716092,Side-eye,8.257638315441783,,3.3795201081446433,Stark,7.042253521126761,Red,5.4288816503800215,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,39.815927577959805
3730,6,1.51285930408472,,7.8125,Fire,30.769230769230766,Crescent,2.826455624646693,Black,9.057971014492754,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,Jobs Glasses,53.475935828877,114.76460137830767
3731,6,1.51285930408472,Discerning,7.942811755361397,Wizard's Hat,53.475935828877,Crescent,2.826455624646693,Gray,8.16326530612245,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,84.82901333471433
3732,6,1.51285930408472,Side-eye,8.257638315441783,Pirate's Hat,57.14285714285714,Tabby,8.695652173913043,White,11.299435028248588,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,97.81612748016735
3733,7,7.917656373713381,Adorable,25.510204081632654,Grail,56.81818181818181,Brave,14.388489208633093,White,11.299435028248588,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,Monocle,73.52941176470588,199.25798763059953
3734,5,4.861448711716092,Relaxed,7.94912559618442,,3.3795201081446433,Brave,14.388489208633093,Gray,8.16326530612245,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,49.75597048140678
3735,6,1.51285930408472,Relaxed,7.94912559618442,Bandana,51.81347150259067,Tranquil,10.111223458038422,Blue,9.40733772342427,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,91.84587922408097
3736,6,1.51285930408472,Discerning,7.942811755361397,,3.3795201081446433,Tranquil,10.111223458038422,Brown,6.958942240779402,Gray,6.013229104028864,Long,6.203473945409429,Punk Jacket,34.84320557491289,,1.2195121951219512,78.18477768588173
3737,5,4.861448711716092,Angry,7.326007326007326,,3.3795201081446433,Tabby,8.695652173913043,Brown,6.958942240779402,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,42.04613847124117
3738,7,7.917656373713381,Angry,7.326007326007326,Headband,40.0,Crescent,2.826455624646693,Blue,9.40733772342427,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,Eyepatch,49.75124378109453,126.85537390491474
3739,6,1.51285930408472,,7.8125,Space Helmet,39.37007874015748,Skeleton,66.66666666666667,Bone,66.66666666666667,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,Aviators,70.4225352112676,262.2459159443273
3740,5,4.861448711716092,Rainbow,53.475935828877,,3.3795201081446433,Crescent,2.826455624646693,Gray,8.16326530612245,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,83.51507076150502
3741,6,1.51285930408472,,7.8125,Gremplin,175.43859649122805,Stark,7.042253521126761,Black,9.057971014492754,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,Visor,74.6268656716418,285.2856553580582
3742,6,1.51285930408472,,7.8125,Flower,95.23809523809523,Tabby,8.695652173913043,Green,22.321428571428573,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,Gazelles,58.47953216374269,203.62738307767063
3743,6,1.51285930408472,Open,4.244482173174872,Karate Band,42.918454935622314,Tabby,8.695652173913043,Purple,8.912655971479502,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,77.1179679792389
3744,6,1.51285930408472,Discerning,7.942811755361397,Raincloud,39.0625,Tranquil,10.111223458038422,Red,5.4288816503800215,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,74.62517728911465
3745,6,1.51285930408472,Side-eye,8.257638315441783,Headband,40.0,Crescent,2.826455624646693,Black,9.057971014492754,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,72.50110952981645
3746,6,1.51285930408472,Open,4.244482173174872,,3.3795201081446433,Crescent,2.826455624646693,White,11.299435028248588,Blue,6.112469437652812,Long,6.203473945409429,Jean Jacket,52.35602094240838,,1.2195121951219512,89.15422875889209
3747,6,1.51285930408472,,7.8125,Tiny Crown,55.55555555555556,Brave,14.388489208633093,Purple,8.912655971479502,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,Sunglasses,57.4712643678161,155.26767563341147
3748,6,1.51285930408472,Discerning,7.942811755361397,Karate Band,42.918454935622314,Tabby,8.695652173913043,Gray,8.16326530612245,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,80.04148865710205
3749,6,1.51285930408472,Open,4.244482173174872,Gremplin,175.43859649122805,Professor,18.181818181818183,Brown,6.958942240779402,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,217.18288366223575
3750,6,1.51285930408472,Open,4.244482173174872,Lincoln,37.87878787878788,Stark,7.042253521126761,White,11.299435028248588,Gray,6.013229104028864,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,76.61725779202374
3751,5,4.861448711716092,Relaxed,7.94912559618442,,3.3795201081446433,Tranquil,10.111223458038422,Pink,20.0,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,57.109763056081704
3752,6,1.51285930408472,Open,4.244482173174872,Space Helmet,39.37007874015748,Crescent,2.826455624646693,Red,5.4288816503800215,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,64.2543610025606
3753,7,7.917656373713381,Open,4.244482173174872,Fire,30.769230769230766,Tabby,8.695652173913043,Gray,8.16326530612245,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,Big Tech,79.36507936507937,148.7226817876402
3754,7,7.917656373713381,Open,4.244482173174872,Tiny Crown,55.55555555555556,Tabby,8.695652173913043,Gray,8.16326530612245,Green,5.73394495412844,Short,2.4102193299590264,Gold Chain,42.016806722689076,,1.2195121951219512,135.9570947843778
